,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Treatment,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
313,2,B,4,2,32.88221377,29.22031081,23.12616023,16.28396554,PC-BO-BC-DP-BA-EL-CH-AC-CG-RI-CC-DF,1.931,9773,1580,0.162101159,1,0,0,0,0,0,0,0,0,0,888,0.091104955,1,0,0,0,1852,0.190007182,1,1,0.000102596,0,0,0,0,30,0.00307787,1,0,0,0,418,0.04288499,1,1,0.000102596,0,1,0.000102596,0,12,0.001231148,1,0,0,0,307,0.031496871,1,2924,0.29998974,1,0,0,0,321,0.03293321,1,0,0,0,0,0,1,487,0.049964092,1,1,0.000102596,0,924,0.0947984,1
314,2,C,4,2,39.83920241,17.39933416,11.97001349,40.33699282,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,1.763,9544,0,0,0,0,0,0,310,0.032610983,1,1,0.000105197,0,758,0.079739112,1,3,0.00031559,0,2282,0.24005891,1,0,0,0,55,0.005785819,1,43,0.004523459,1,0,0,0,0,0,0,1664,0.175047339,1,0,0,0,48,0.005049442,1,9,0.00094677,1,1,0.000105197,0,3788,0.398485167,1,0,0,0,0,0,0,0,0,0,3,0.00031559,1,0,0,0,114,0.011992426,1,427,0.044918999,1
315,2,D,4,2,44.00994535,5.23779772,21.86587489,40.76414904,PC-BV-BF-BT-BL-CA-CH-BH-CG-ER-RI-CC-DL,1.891,8313,1074,0.129350837,1,0,0,0,139,0.016740937,1,1155,0.139106347,1,2,0.000240877,0,2812,0.338672769,1,6,0.00072263,0,3,0.000361315,0,1,0.000120438,0,0,0,0,57,0.006864989,1,0,0,0,0,0,0,29,0.003492713,1,0,0,0,0,0,0,450,0.054197278,1,23,0.002770083,0,6,0.00072263,1,892,0.107431049,1,1042,0.125496808,1,2,0.000240877,1,419,0.050463688,1,186,0.022401542,1,5,0.000602192,0
316,2,E,4,2,49.16689406,16.18068107,12.68300641,40.25460306,PJ-BV-BF-BO-BT-BC-DP-BL-BP-CH-AC-CG,1.873,6882,0,0,0,150,0.021853147,1,106,0.01544289,1,564,0.082167832,1,540,0.078671329,1,938,0.136655012,1,1050,0.152972028,1,0,0,0,0,0,0,12,0.001748252,1,11,0.001602564,1,0,0,0,376,0.054778555,1,0,0,0,0,0,0,0,0,0,469,0.068327506,1,2295,0.334353147,1,0,0,0,351,0.051136364,1,0,0,0,0,0,0,0,0,0,2,0.000291375,0,0,0,0
317,2,F,4,2,67.06070133,0.97330729,6.33855997,62.65407076,PJ-BF-BO-DP-BA-BP-EL-FP-ER-RI-CC-DF,2.181,5298,1,0.000189358,0,349,0.066085969,1,0,0,0,1937,0.366786593,1,1031,0.195228176,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0.004355236,1,0,0,0,634,0.12005302,1,1013,0.191819731,1,0,0,0,42,0.007953039,1,3,0.000568074,1,0,0,0,3,0.000568074,0,0,0,0,0,0,0,79,0.014959288,1,2,0.000378716,1,95,0.017989017,1,0,0,0,69,0.013065707,1
318,2,G,4,2,45.05149396,5.40561515,16.31572288,41.0863584,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,1.718,3955,0,0,0,163,0.041339082,1,94,0.023839716,1,0,0,0,584,0.148110576,1,1344,0.340857215,1,0,0,0,286,0.072533604,1,30,0.00760842,1,27,0.006847578,1,129,0.032716206,1,0,0,0,0,0,0,14,0.003550596,1,0,0,0,0,0,0,0,0,0,1,0.000253614,0,0,0,1,431,0.109307634,1,417,0.105757038,1,0,0,0,350,0.0887649,1,72,0.018260208,1,0,0,0
319,2,H,4,2,50.97951266,16.60343847,8.03900676,41.72908486,BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,1.756,9790,0,0,0,0,0,0,0,0,0,993,0.102055498,1,886,0.091058582,1,3,0.000308325,0,1901,0.195375128,1,393,0.040390545,1,93,0.009558068,1,5,0.000513875,1,0,0,0,310,0.031860226,1,1241,0.127543679,1,0,0,0,0,0,0,4,0.0004111,1,421,0.043268243,1,2458,0.252620761,1,1,0.000102775,1,0,0,0,236,0.024254882,1,0,0,1,287,0.029496403,1,84,0.008633094,1,414,0.042548818,1
320,2,A,5,2,62.92145055,1.69912692,7.07456379,53.3520537,PC-PJ-BC-BY-BA-BP-CH-CG-ER-RI-CC,2.047,8015,372,0.046482569,1,342,0.042733975,1,0,0,0,2,0.000249906,0,1,0.000124953,0,1,0.000124953,0,3095,0.386729976,1,627,0.07834562,1,0,0,0,0,0,0,0,0,0,707,0.088341872,1,1328,0.165937773,1,1,0.000124953,0,0,0,0,0,0,0,174,0.021741847,1,1,0.000124953,0,0,0,0,803,0.100337373,1,259,0.032362864,1,6,0.000749719,1,283,0.035361739,1,0,0,0,1,0.000124953,0
321,2,B,5,2,26.09102209,37.11233797,20.28049728,3.312785,PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF,2.19,9734,1242,0.127830383,1,209,0.02151091,1,1,0.000102923,0,1230,0.126595307,1,366,0.037669823,1,2,0.000205846,0,1,0.000102923,0,378,0.038904899,1,95,0.009777686,1,0,0,0,0,0,0,1,0.000102923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000102923,0,3650,0.375669,1,0,0,1,0,0,0,1,0.000102923,0,0,0,1,2,0.000205846,0,1530,0.157472211,1,1007,0.103643475,1
322,2,C,5,2,62.9058616,0.76755792,11.81865535,54.08293812,BV-BF-BO-BT-BU-BL-BA-BP-CA-EL-FP-CH-CG-ER-DL,1.831,10332,1,9.91E-05,0,0,0,0,240,0.023788284,1,2007,0.198929527,1,1036,0.102686094,1,2539,0.251660224,1,1,9.91E-05,0,1,9.91E-05,0,207,0.020517395,1,0,0,0,70,0.00693825,1,825,0.081772227,1,1607,0.159282387,1,11,0.001090296,1,75,0.007433839,1,5,0.000495589,1,95,0.009416196,1,0,0,0,0,0,0,1060,0.105064922,1,178,0.017642978,1,0,0,0,0,0,0,129,0.012786203,1,2,0.000198236,0
323,2,D,5,2,29.54712952,22.69142092,18.20550864,24.76964096,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,1.962,10417,0,0,0,251,0.024150871,1,76,0.007312614,1,635,0.061098817,1,1,9.62E-05,0,1240,0.119311075,1,1681,0.161743481,1,372,0.035793322,1,0,0,0,23,0.002213028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0.098527855,1,3529,0.33955547,1,2,0.000192437,1,1,9.62E-05,0,2,0.000192437,0,0,0,0,742,0.071394208,1,0,0,0,814,0.078321947,1
324,2,E,5,2,34.73680262,20.08222353,27.84722988,22.58086118,PC-BV-BT-BC-BY-DP-BA-EL-FP-AC-ER-RI-DL-DF,2.139,10478,1717,0.164196232,1,0,0,0,81,0.007746007,1,2,0.000191259,0,0,0,0,1220,0.11666826,1,1444,0.138089318,1,334,0.031940327,1,0,0,0,20,0.001912594,1,0,0,0,231,0.022090466,1,0,0,0,0,0,0,12,0.001147557,1,7,0.000669408,1,0,0,0,2984,0.28535909,1,0,0,0,2,0.000191259,0,1163,0.111217366,1,2,0.000191259,1,0,0,0,211,0.020177871,1,1027,0.098211724,1
325,2,F,5,2,45.31475287,5.39641686,17.76558207,41.16948542,BV-BF-BO-BT-BC-BY-BA-CA-EL-CH-ER-RI-DL,1.53,7331,0,0,0,0,0,0,90,0.012347373,1,750,0.102894773,1,554,0.076004939,1,919,0.126080395,1,1162,0.159418302,1,378,0.051858966,1,0,0,0,0,0,0,0,0,0,1125,0.154342159,1,0,0,0,38,0.005213335,1,29,0.003978598,1,0,0,0,293,0.040197558,1,2,0.000274386,0,0,0,0,0,0,0,1672,0.229386747,1,5,0.000685965,1,2,0.000274386,0,270,0.037042118,1,0,0,0
326,2,G,5,2,50.55670064,18.07413175,8.06896864,33.85431912,PJ-BV-BF-BT-BY-BU-BA-BP-CA-AC-BH-CC-DF,1.779,8323,0,0,0,143,0.017185434,1,214,0.025718063,1,1095,0.13159476,1,1,0.000120178,0,1310,0.157433001,1,0,0,0,491,0.059007331,1,52,0.006249249,1,0,0,0,0,0,0,685,0.082321836,1,1367,0.164283139,1,11,0.001321956,1,0,0,0,0,0,0,0,0,0,2081,0.250090133,1,2,0.000240356,1,0,0,0,0,0,0,0,0,0,239,0.028722509,1,0,0,0,629,0.075591876,1
327,2,H,5,2,45.94240452,3.49675572,41.19281054,37.11591916,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,2.009,9966,2898,0.291931097,1,0,0,0,196,0.019744132,1,1628,0.163997179,1,1098,0.110607434,1,2198,0.221416339,1,1,0.000100735,0,0,0,0,60,0.006044122,1,54,0.00543971,1,0,0,0,0,0,0,1,0.000100735,0,179,0.018031631,1,18,0.001813237,1,13,0.00130956,1,0,0,0,3,0.000302206,0,4,0.000402941,1,746,0.075148585,1,0,0,0,0,0,0,0,0,0,0,0,0,830,0.083610356,1
328,2,A,6,2,18.45076605,43.32535729,20.82263702,0,PC-PJ-BO-BT-CA-EL-FP-AC-ER-DL-DF,2.04,10081,1193,0.118883906,1,602,0.059990035,1,0,0,0,2,0.000199302,0,470,0.046836074,1,4071,0.40568012,1,1,9.97E-05,0,2,0.000199302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0.067264574,1,142,0.014150473,1,4,0.000398605,1,0,0,0,1165,0.116093672,1,0,0,0,0,0,0,50,0.004982561,1,0,0,0,1,9.97E-05,0,1117,0.111310414,1,540,0.053811659,1
329,2,B,6,2,22.98803539,48.02916439,17.123622,1.63217982,PC-BF-BO-BT-BC-BU-BP-CA-EL-AC-BH-RI,2.231,10764,745,0.069926788,1,0,0,0,0,0,0,1204,0.113009198,1,464,0.043551718,1,970,0.091045617,1,1287,0.1207997,1,0,0,0,140,0.013140604,1,0,0,0,0,0,0,0,0,0,1818,0.170640135,1,331,0.031068143,1,112,0.010512484,1,0,0,0,0,0,0,3574,0.33546086,1,5,0.000469307,1,0,0,0,0,0,0,1,9.39E-05,1,1,9.39E-05,0,2,0.000187723,0,0,0,0
330,2,C,6,2,60.05763225,0.49496099,13.88431485,50.80134802,BF-BO-BC-BY-BU-DP-BL-BP-CA-EL-BH-CG-RI-DF,1.918,6256,0,0,0,1,0.000160539,0,0,0,0,1059,0.170011238,1,1004,0.16118157,1,1,0.000160539,0,1803,0.289452561,1,557,0.089420453,1,60,0.009632365,1,19,0.003050249,1,48,0.007705892,1,0,0,0,748,0.12008348,1,12,0.001926473,1,15,0.002408091,1,0,0,0,0,0,0,1,0.000160539,0,1,0.000160539,1,634,0.101781987,1,0,0,0,2,0.000321079,1,0,0,0,1,0.000160539,0,263,0.042221865,1
331,2,D,6,2,42.2869322,22.72036002,11.60615501,29.88539642,PJ-BV-BY-BU-DP-BL-BP-EL-FP-CH-AC-BH-CG-RI-CC-DL,2.416,10352,0,0,0,452,0.043717961,1,411,0.039752394,1,1,9.67E-05,0,0,0,0,1,9.67E-05,0,2,0.000193442,0,1361,0.131637489,1,212,0.020504884,1,63,0.006093433,1,21,0.002031144,1,0,0,0,868,0.083953961,1,0,0,0,47,0.004545894,1,8,0.000773769,1,312,0.030177,1,4777,0.462036947,1,2,0.000193442,1,940,0.090917884,1,0,0,0,4,0.000386885,1,569,0.055034336,1,288,0.027855692,1,0,0,0
332,2,E,6,2,36.12507098,27.89253442,24.26410979,16.58681132,PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,1.73,11130,484,0.043552596,1,0,0,0,140,0.012597858,1,1,9.00E-05,0,0,0,0,1532,0.137856564,1,2282,0.205345091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0.038603437,1,0,0,0,30,0.002699541,1,18,0.001619725,1,215,0.019346711,1,4895,0.440475119,1,1,9.00E-05,1,416,0.037433636,1,278,0.025015747,1,2,0.000179969,1,0,0,0,0,0,0,390,0.035094034,1
333,2,F,6,2,33.30833379,34.14119638,20.85533305,11.74520962,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,1.93,7760,978,0.126520052,1,226,0.02923674,1,0,0,0,1087,0.140620957,1,976,0.12626132,1,2,0.000258732,0,1,0.000129366,0,0,0,0,120,0.015523933,1,16,0.002069858,1,0,0,0,467,0.060413972,1,0,0,0,168,0.021733506,1,14,0.001811125,1,18,0.00232859,1,70,0.009055627,1,2201,0.284734799,1,3,0.000388098,1,1,0.000129366,0,186,0.024062096,1,1,0.000129366,0,526,0.068046572,1,331,0.042820181,1,338,0.043725744,1
334,2,G,6,2,22.1939748,42.32059526,16.73503873,3.23381796,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,1.578,8665,0,0,0,185,0.021374928,1,78,0.009012132,1,1,0.00011554,0,250,0.028885038,1,1298,0.149971115,1,843,0.097400347,1,431,0.049797805,1,0,0,0,0,0,0,0,0,0,0,0,0,1758,0.203119584,1,400,0.04621606,1,91,0.010514154,1,13,0.001502022,1,2,0.00023108,0,3125,0.361062969,1,3,0.00034662,1,177,0.020450607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2,H,6,2,25.80808058,46.7328512,16.89491494,0,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,1.773,10168,619,0.061323559,1,1,9.91E-05,1,120,0.01188825,1,2,0.000198138,0,381,0.037745195,1,0,0,0,1528,0.151377056,1,454,0.044977214,1,34,0.003368338,1,0,0,0,1,9.91E-05,0,0,0,0,2691,0.266594016,1,0,0,0,69,0.006835744,1,3,0.000297206,1,0,0,0,3602,0.356845651,1,3,0.000297206,1,497,0.049237171,1,89,0.008817119,1,0,0,0,0,0,0,0,0,0,0,0,0
336,2,A,7,2,48.64627275,22.79670524,8.32880464,33.01663514,PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,1.557,11364,566,0.049929428,1,0,0,0,1,8.82E-05,0,1490,0.131439661,1,487,0.04296048,1,2,0.000176429,0,1261,0.111238532,1,368,0.03246295,1,2,0.000176429,0,21,0.001852505,1,14,0.001235004,1,415,0.036609033,1,1286,0.113443896,1,129,0.011379675,1,40,0.003528582,1,0,0,0,0,0,0,3907,0.344654199,1,1,8.82E-05,1,643,0.056721948,1,0,0,0,0,0,1,551,0.04860621,1,152,0.01340861,1,0,0,0
337,2,B,7,2,67.85119755,3.66734379,12.9953124,43.41244808,PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,1.295,10470,1,9.59E-05,0,1,9.59E-05,1,0,0,0,3035,0.291015438,1,1942,0.186211526,1,3,0.000287659,0,0,0,0,0,0,0,435,0.041710615,1,0,0,0,0,0,0,1203,0.115351424,1,0,0,0,117,0.011218717,1,60,0.005753188,1,0,0,0,309,0.029628919,1,0,0,0,8,0.000767092,1,848,0.081311727,1,0,0,0,4,0.000383546,1,512,0.049093873,1,1951,0.187074504,1,0,0,0
338,2,C,7,2,50.87249886,3.86320221,7.83242613,43.54776012,BC-BY-DP-BL-BA-CA-EL-FP-ER-CC-DF,1.704,9521,0,0,0,1,0.000105075,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,0.577808133,1,1061,0.111484712,1,0,0,0,21,0.002206578,1,207,0.021750552,1,1175,0.123463276,1,7,0.000735526,0,16,0.001681202,1,75,0.007880635,1,11,0.001155826,1,1,0.000105075,0,1,0.000105075,0,0,0,0,0,0,0,669,0.070295261,1,0,0,0,475,0.049910686,1,0,0,0,298,0.031312388,1
339,2,D,7,2,62.55194695,0.68787267,15.07350495,56.05985688,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,2.181,9918,433,0.043786025,1,0,0,1,369,0.037314187,1,1,0.000101122,0,1475,0.149155627,1,3380,0.341793912,1,1,0.000101122,0,963,0.097380928,1,1,0.000101122,0,0,0,0,0,0,0,412,0.041662453,1,1072,0.108403276,1,0,0,0,67,0.006775205,1,18,0.001820204,1,351,0.035493983,1,1,0.000101122,0,0,0,0,1249,0.126301952,1,0,0,0,0,0,0,0,0,0,96,0.009707756,1,0,0,0
340,2,E,7,2,60.0526289,0.78880145,15.17988357,56.62602672,PJ-BO-BT-BY-DP-BL-BP-EL-CH-BH-RI,1.731,12543,0,0,0,0,0,1,0,0,0,0,0,0,2389,0.191672015,1,5485,0.440067394,1,1,8.02E-05,0,1342,0.10767009,1,0,0,0,41,0.003289474,1,220,0.017650834,1,3,0.000240693,0,1823,0.146261232,1,0,0,0,104,0.008344031,1,0,0,0,1046,0.083921694,1,2,0.000160462,0,6,0.000481386,1,0,0,0,0,0,0,2,0.000160462,1,0,0,0,0,0,0,0,0,0
341,2,F,7,2,42.28305357,0.69523952,33.75390771,47.09197522,PC-PJ-BO-BT-BC-BL-EL-FP-BH-CG-RI-DL,1.949,7497,924,0.123877195,1,1,0.000134066,1,0,0,0,4,0.000536265,0,1003,0.134468427,1,2209,0.296152299,1,2378,0.318809492,1,3,0.000402199,0,0,0,0,0,0,0,133,0.017830808,1,2,0.000268132,0,2,0.000268132,0,0,0,0,36,0.004826384,1,9,0.001206596,1,0,0,0,4,0.000536265,0,3,0.000402199,1,634,0.084997989,1,0,0,0,3,0.000402199,1,0,0,0,110,0.014747285,1,0,0,0
342,2,G,7,2,48.08091901,2.16433616,7.04094292,48.39047726,BT-BU-DP-BA-CA-CH-ER-RI-CC-DL-DF,2.217,7195,0,0,0,0,0,0,0,0,0,1,0.000139063,0,1,0.000139063,0,3522,0.48977889,1,0,0,0,0,0,0,324,0.04505632,1,24,0.003337505,1,0,0,0,1207,0.1678487,1,6,0.000834376,0,20,0.002781254,1,0,0,0,0,0,0,955,0.132804895,1,1,0.000139063,0,0,0,0,0,0,0,391,0.054373522,1,3,0.000417188,1,279,0.038798498,1,96,0.013350021,1,361,0.050201641,1
343,2,H,7,2,29.597775,23.03964693,38.33885706,14.37436282,PC-PJ-BV-BF-BT-BC-DP-CA-EL-CH-AC-BH-CG-RI-DF,1.642,11897,2658,0.22394473,1,0,0,1,75,0.006318982,1,959,0.080798719,1,2,0.000168506,0,1337,0.11264639,1,2196,0.185019799,1,0,0,0,0,0,0,31,0.002611846,1,0,0,0,2,0.000168506,0,1,8.43E-05,0,220,0.018535681,1,18,0.001516556,1,0,0,0,283,0.023843626,1,2884,0.24298593,1,5,0.000421265,1,380,0.032016177,1,0,0,0,2,0.000168506,1,1,8.43E-05,0,0,0,0,815,0.068666273,1
344,2,A,8,2,60.17033581,1.57556929,17.46124365,42.8484289,PC-BV-BF-BL-BA-CA-EL-FP-CH-BH-RI-CC-DL-DF,1.676,10174,2057,0.202520429,1,0,0,0,517,0.050900857,1,4642,0.457024712,1,0,0,0,0,0,0,1,9.85E-05,0,1,9.85E-05,0,0,0,0,0,0,0,285,0.028059466,1,1606,0.158117554,1,2,0.000196909,0,20,0.001969085,1,109,0.010731515,1,9,0.000886088,1,97,0.009550064,1,2,0.000196909,0,2,0.000196909,1,0,0,0,0,0,0,0,0,1,266,0.026188835,1,195,0.019198582,1,346,0.034065177,1
345,2,B,8,2,21.88234466,58.7092948,6.59765096,0,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,1.361,12631,2222,0.176447233,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7.94E-05,0,1,7.94E-05,0,1,7.94E-05,0,0,0,0,0,0,0,21,0.001667593,1,2301,0.182720559,1,3186,0.252997697,1,753,0.059795124,1,324,0.025728579,1,9,0.000714683,1,77,0.006114508,1,3398,0.269832447,1,0,0,0,1,7.94E-05,0,294,0.023346304,1,3,0.000238228,1,0,0,0,0,0,0,1,7.94E-05,0
346,2,C,8,2,23.11233349,29.04157518,32.2564266,5.08793518,PC-PJ-BO-BT-BC-BY-FP-CH-AC-ER-RI-DL-DF,1.672,12178,956,0.078754428,1,0,0,1,0,0,0,0,0,0,629,0.051816459,1,1031,0.084932861,1,1627,0.13403081,1,429,0.035340638,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000247137,0,0,0,0,0,0,0,16,0.001318066,1,233,0.019194332,1,4960,0.408600379,1,0,0,0,0,0,0,640,0.05272263,1,2,0.000164758,1,0,0,0,817,0.067303732,1,796,0.06557377,1
347,2,D,8,2,35.53048279,30.69890511,12.77746854,21.9904458,PJ-BV-BO-BT-BU-BL-BA-BP-EL-FP-AC-BH-ER-RI,2.009,10084,0,0,0,0,0,1,278,0.027650686,1,0,0,0,1259,0.125223792,1,1883,0.187288641,1,1,9.95E-05,0,0,0,0,113,0.011239308,1,0,0,0,41,0.004077979,1,915,0.091008554,1,1472,0.146409389,1,0,0,0,54,0.005370997,1,21,0.002088721,1,0,0,0,3773,0.375273523,1,1,9.95E-05,1,0,0,0,241,0.023970559,1,1,9.95E-05,1,1,9.95E-05,0,0,0,0,0,0,0
348,2,E,8,2,49.97002684,1.19891487,6.89953048,43.52212792,PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,1.841,7887,677,0.085990093,1,0,0,1,1,0.000127016,0,3587,0.455607773,1,1,0.000127016,0,3,0.000381049,0,3,0.000381049,0,1105,0.140353106,1,0,0,0,30,0.003810492,1,0,0,0,249,0.03162708,1,2,0.000254033,0,6,0.000762098,1,0,0,0,0,0,0,0,0,0,2,0.000254033,0,0,0,0,1653,0.209958085,1,0,0,0,5,0.000635082,1,485,0.061602947,1,63,0.008002032,1,1,0.000127016,0
349,2,F,8,2,53.53861454,7.52834803,23.13958142,38.94960702,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,1.855,9059,0,0,0,0,0,0,0,0,0,2555,0.290803551,1,1291,0.146938311,1,2,0.000227635,0,2906,0.330753471,1,0,0,0,0,0,0,0,0,0,211,0.024015479,1,0,0,0,2,0.000227635,0,71,0.008081038,1,39,0.00443888,1,0,0,0,0,0,0,0,0,0,10,0.001138174,1,600,0.068290462,1,0,0,0,3,0.000341452,1,547,0.062258138,1,548,0.062371955,1,0,0,0
350,2,G,8,2,33.48513812,32.4308897,10.33638272,16.74210196,PJ-BV-BT-BU-BP-CA-FP-AC-BH-RI-CC-DF,1.72,9507,1,0.000105208,0,0,0,1,403,0.042398738,1,0,0,0,0,0,0,2651,0.278905839,1,1,0.000105208,0,0,0,0,46,0.004839558,1,0,0,0,0,0,0,3,0.000315623,0,1496,0.157390847,1,11,0.001157286,1,0,0,0,11,0.001157286,1,1,0.000105208,0,3911,0.411467649,1,2,0.000210416,1,0,0,0,0,0,0,2,0.000210416,1,126,0.013256181,1,0,0,0,840,0.08837454,1
351,2,H,8,2,35.14060191,31.48606624,18.060206,11.29316228,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,1.216,11271,906,0.081872402,1,1,9.04E-05,1,0,0,0,1,9.04E-05,0,1090,0.09849991,1,1851,0.167269113,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0.004789445,1,1,9.04E-05,0,824,0.074462317,1,0,0,0,0,0,0,0,0,0,356,0.032170613,1,4773,0.431321164,1,6,0.000542201,1,495,0.04473161,1,0,0,0,0,0,0,98,0.008855955,1,0,0,0,611,0.05521417,1
352,2,A,9,2,51.55978548,16.72120241,10.4941707,34.080975,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,2.143,11178,0,0,0,0,0,1,273,0.024449221,1,0,0,0,0,0,0,1659,0.148576034,1,2266,0.202937489,1,551,0.04934623,1,161,0.014418771,1,25,0.00223894,1,0,0,0,311,0.027852409,1,1199,0.107379545,1,0,0,0,0,0,0,0,0,0,438,0.039226222,1,2568,0.22998388,1,0,0,0,587,0.052570303,1,0,0,0,0,0,0,450,0.040300913,1,0,0,0,678,0.060720043,1
353,2,B,9,2,47.2900341,26.72329499,7.09412122,29.12954448,BF-BY-DP-BA-BP-EL-CH-AC-CG-CC-DL,2.651,11471,0,0,0,1,8.73E-05,0,0,0,0,2287,0.199598534,1,0,0,0,1,8.73E-05,0,0,0,0,993,0.086664339,1,0,0,0,53,0.004625589,1,0,0,0,854,0.074533077,1,1112,0.097050096,1,0,0,0,42,0.003665561,1,0,0,0,388,0.033862803,1,3939,0.343777274,1,0,0,0,674,0.058823529,1,0,0,0,0,0,0,649,0.056641648,1,465,0.040582999,1,0,0,0
354,2,C,9,2,59.33671154,0.88892604,9.41742573,49.00389668,PC-BF-BO-BT-BY-BA-BP-CA-CH-CG-RI-CC,1.77,7896,291,0.036952381,1,0,0,0,0,0,0,1494,0.189714286,1,1072,0.136126984,1,1817,0.230730159,1,3,0.000380952,0,661,0.083936508,1,0,0,0,0,0,0,0,0,0,263,0.033396825,1,1011,0.128380952,1,6,0.000761905,1,0,0,0,0,0,0,233,0.029587302,1,0,0,0,0,0,0,811,0.102984127,1,0,0,0,4,0.000507937,1,209,0.026539683,1,0,0,0,0,0,0
355,2,D,9,2,39.01268207,25.28789802,19.36633331,18.49517254,PC-PJ-BF-BO-BC-BY-BL-BP-CA-CH-AC-BH-ER-RI,1.784,11984,904,0.075813485,1,171,0.014340825,1,0,0,0,1176,0.098624623,1,1086,0.09107682,1,1,8.39E-05,0,2327,0.195152633,1,733,0.06147266,1,0,0,0,0,0,0,47,0.00394163,1,0,0,0,1044,0.087554512,1,17,0.001425696,1,0,0,0,0,0,0,154,0.012915129,1,4040,0.338812479,1,0,0,1,0,0,0,222,0.018617913,1,1,8.39E-05,1,0,0,0,0,0,0,1,8.39E-05,0
356,2,E,9,2,44.25018885,24.18962689,11.65175476,27.15870334,PJ-BV-BT-BC-BY-BL-BP-CA-AC-ER-DL,1.584,9667,1,0.00010381,0,360,0.037371535,1,163,0.016921001,1,1,0.00010381,0,1,0.00010381,0,1141,0.118447005,1,1931,0.200456763,1,951,0.098723139,1,0,0,0,0,0,0,122,0.012664798,1,0,0,0,1314,0.136406104,1,20,0.002076196,1,0,0,0,0,0,0,0,0,0,3025,0.314024707,1,0,0,0,0,0,0,249,0.025848645,1,0,0,0,0,0,0,354,0.036748676,1,0,0,0
357,2,F,9,2,45.88245529,15.27947171,11.90232034,40.72728986,BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,1.789,7133,0,0,0,0,0,0,81,0.011378003,1,877,0.123191459,1,642,0.090181205,1,1292,0.181486164,1,2,0.000280938,0,0,0,0,92,0.012923163,1,15,0.002107038,1,38,0.005337828,1,286,0.040174182,1,808,0.113499087,1,0,0,0,8,0.001123753,1,5,0.000702346,1,119,0.016715831,1,2315,0.325186122,1,3,0.000421408,1,360,0.0505689,1,173,0.024301166,1,0,0,1,2,0.000280938,0,0,0,0,1,0.000140469,0
